state,year,is_democrat,dem,rep
Louisiana,1995,True,45.6,41.0
Louisiana,1996,True,52.0,39.9
Louisiana,1997,True,52.0,39.9
Louisiana,1998,True,52.0,39.9
Louisiana,1999,True,52.0,39.9
Louisiana,2000,False,44.9,52.6
Louisiana,2001,False,44.9,52.6
Louisiana,2002,False,44.9,52.6
Louisiana,2003,False,44.9,52.6
Louisiana,2004,False,42.2,56.7
Louisiana,2005,False,42.2,56.7
Louisiana,2006,False,42.2,56.7
Louisiana,2007,False,42.2,56.7
Louisiana,2008,False,39.9,58.6
Louisiana,2009,False,39.9,58.6
Louisiana,2010,False,39.9,58.6
Louisiana,2011,False,39.9,58.6
Louisiana,2012,False,40.6,57.8
Louisiana,2013,False,40.6,57.8
Louisiana,2014,False,40.6,57.8
Louisiana,2015,False,40.6,57.8
Louisiana,2016,False,38.5,58.1
Louisiana,2017,False,38.5,58.1
Louisiana,2018,False,38.5,58.1
Louisiana,2019,False,38.5,58.1
Louisiana,2020,False,39.9,58.5
Louisiana,2021,False,39.9,58.5
Louisiana,2022,False,39.9,58.5
Maine,1976,False,48.1,48.9
Maine,1977,False,48.1,48.9
Maine,1978,False,48.1,48.9
Maine,1979,False,48.1,48.9
Maine,1980,False,42.3,45.6
Maine,1981,False,42.3,45.6
Maine,1982,False,42.3,45.6
Maine,1983,False,42.3,45.6
Maine,1984,False,38.8,60.8
Maine,1985,False,38.8,60.8
Maine,1986,False,38.8,60.8
Maine,1987,False,38.8,60.8
Maine,1988,False,43.9,55.3
Maine,1989,False,43.9,55.3
Maine,1990,False,43.9,55.3
Maine,1991,False,43.9,55.3
Maine,1992,True,38.8,30.4
Maine,1993,True,38.8,30.4
Maine,1994,True,38.8,30.4
Maine,1995,True,38.8,30.4
Maine,1996,True,51.6,30.8
Maine,1997,True,51.6,30.8
Maine,1998,True,51.6,30.8
Maine,1999,True,51.6,30.8
Maine,2000,True,49.1,44.0
Maine,2001,True,49.1,44.0
Maine,2002,True,49.1,44.0
Maine,2003,True,49.1,44.0
Maine,2004,True,53.6,44.6
Maine,2005,True,53.6,44.6
Maine,2006,True,53.6,44.6
Maine,2007,True,53.6,44.6
Maine,2008,True,57.7,40.4
Maine,2009,True,57.7,40.4
Maine,2010,True,57.7,40.4
Maine,2011,True,57.7,40.4
Maine,2012,True,56.3,41.0
Maine,2013,True,56.3,41.0
Maine,2014,True,56.3,41.0
Maine,2015,True,56.3,41.0
Maine,2016,True,47.8,44.9
Maine,2017,True,47.8,44.9
Maine,2018,True,47.8,44.9
Maine,2019,True,47.8,44.9
Maine,2020,True,53.1,44.0
Maine,2021,True,53.1,44.0
Maine,2022,True,53.1,44.0
Maryland,1976,True,53.0,47.0
Maryland,1977,True,53.0,47.0
Maryland,1978,True,53.0,47.0
Maryland,1979,True,53.0,47.0
Maryland,1980,True,47.1,44.2
Maryland,1981,True,47.1,44.2
Maryland,1982,True,47.1,44.2
Maryland,1983,True,47.1,44.2
Maryland,1984,False,47.0,52.5
Maryland,1985,False,47.0,52.5
Maryland,1986,False,47.0,52.5
Maryland,1987,False,47.0,52.5
Maryland,1988,False,48.2,51.1
Maryland,1989,False,48.2,51.1
Maryland,1990,False,48.2,51.1
Maryland,1991,False,48.2,51.1
Maryland,1992,True,49.8,35.6
Maryland,1993,True,49.8,35.6
Maryland,1994,True,49.8,35.6
Maryland,1995,True,49.8,35.6
Maryland,1996,True,54.3,38.3
Maryland,1997,True,54.3,38.3
Maryland,1998,True,54.3,38.3
Maryland,1999,True,54.3,38.3
Maryland,2000,True,56.5,40.3
Maryland,2001,True,56.5,40.3
Maryland,2002,True,56.5,40.3
Maryland,2003,True,56.5,40.3
Maryland,2004,True,55.9,42.9
Maryland,2005,True,55.9,42.9
Maryland,2006,True,55.9,42.9
Maryland,2007,True,55.9,42.9
Maryland,2008,True,61.9,36.5
Maryland,2009,True,61.9,36.5
Maryland,2010,True,61.9,36.5
Maryland,2011,True,61.9,36.5
Maryland,2012,True,62.0,35.9
Maryland,2013,True,62.0,35.9
Maryland,2014,True,62.0,35.9
Maryland,2015,True,62.0,35.9
Maryland,2016,True,60.3,33.9
Maryland,2017,True,60.3,33.9
Maryland,2018,True,60.3,33.9
Maryland,2019,True,60.3,33.9
Maryland,2020,True,65.4,32.2
Maryland,2021,True,65.4,32.2
Maryland,2022,True,65.4,32.2
Massachusetts,1976,True,56.1,40.4
Massachusetts,1977,True,56.1,40.4
Massachusetts,1978,True,56.1,40.4
Massachusetts,1979,True,56.1,40.4
Massachusetts,1980,False,41.8,41.9
Massachusetts,1981,False,41.8,41.9
Massachusetts,1982,False,41.8,41.9
Massachusetts,1983,False,41.8,41.9
Massachusetts,1984,False,48.4,51.2
Massachusetts,1985,False,48.4,51.2
Massachusetts,1986,False,48.4,51.2
Massachusetts,1987,False,48.4,51.2
Massachusetts,1988,True,53.2,45.4
Massachusetts,1989,True,53.2,45.4
Massachusetts,1990,True,53.2,45.4
Massachusetts,1991,True,53.2,45.4
Massachusetts,1992,True,47.5,29.0
Massachusetts,1993,True,47.5,29.0
Massachusetts,1994,True,47.5,29.0
Massachusetts,1995,True,47.5,29.0
Massachusetts,1996,True,61.5,28.1
Massachusetts,1997,True,61.5,28.1
Massachusetts,1998,True,61.5,28.1
Massachusetts,1999,True,61.5,28.1
Massachusetts,2000,True,59.8,32.5
Massachusetts,2001,True,59.8,32.5
Massachusetts,2002,True,59.8,32.5
Massachusetts,2003,True,59.8,32.5
Massachusetts,2004,True,61.9,36.8
Massachusetts,2005,True,61.9,36.8
Massachusetts,2006,True,61.9,36.8
Massachusetts,2007,True,61.9,36.8
Massachusetts,2008,True,61.8,36.0
Massachusetts,2009,True,61.8,36.0
Massachusetts,2010,True,61.8,36.0
Massachusetts,2011,True,61.8,36.0
Massachusetts,2012,True,60.7,37.5
Massachusetts,2013,True,60.7,37.5
Massachusetts,2014,True,60.7,37.5
Massachusetts,2015,True,60.7,37.5
Massachusetts,2016,True,60.0,32.8
Massachusetts,2017,True,60.0,32.8
Massachusetts,2018,True,60.0,32.8
Massachusetts,2019,True,60.0,32.8
Massachusetts,2020,True,65.6,32.1
Massachusetts,2021,True,65.6,32.1
Massachusetts,2022,True,65.6,32.1
Michigan,1976,False,46.4,51.8
Michigan,1977,False,46.4,51.8
Michigan,1978,False,46.4,51.8
Michigan,1979,False,46.4,51.8
Michigan,1980,False,42.5,49.0
Michigan,1981,False,42.5,49.0
Michigan,1982,False,42.5,49.0
Michigan,1983,False,42.5,49.0
Michigan,1984,False,40.2,59.2
Michigan,1985,False,40.2,59.2
Michigan,1986,False,40.2,59.2
Michigan,1987,False,40.2,59.2
Michigan,1988,False,45.7,53.6
Michigan,1989,False,45.7,53.6
Michigan,1990,False,45.7,53.6
Michigan,1991,False,45.7,53.6
Michigan,1992,True,43.8,36.4
Michigan,1993,True,43.8,36.4
Michigan,1994,True,43.8,36.4
Michigan,1995,True,43.8,36.4
Michigan,1996,True,51.7,38.5
Michigan,1997,True,51.7,38.5
Michigan,1998,True,51.7,38.5
Michigan,1999,True,51.7,38.5
Michigan,2000,True,51.3,46.2
Michigan,2001,True,51.3,46.2
Michigan,2002,True,51.3,46.2
Michigan,2003,True,51.3,46.2
Michigan,2004,True,51.2,47.8
Michigan,2005,True,51.2,47.8
Michigan,2006,True,51.2,47.8
Michigan,2007,True,51.2,47.8
Michigan,2008,True,57.4,41.0
Michigan,2009,True,57.4,41.0
Michigan,2010,True,57.4,41.0
Michigan,2011,True,57.4,41.0
Michigan,2012,True,54.2,44.7
Michigan,2013,True,54.2,44.7
Michigan,2014,True,54.2,44.7
Michigan,2015,True,54.2,44.7
Michigan,2016,False,47.3,47.5
Michigan,2017,False,47.3,47.5
Michigan,2018,False,47.3,47.5
Michigan,2019,False,47.3,47.5
Michigan,2020,True,50.6,47.8
Michigan,2021,True,50.6,47.8
Michigan,2022,True,50.6,47.8
Minnesota,1976,True,54.9,42.0
Minnesota,1977,True,54.9,42.0
Minnesota,1978,True,54.9,42.0
Minnesota,1979,True,54.9,42.0
Minnesota,1980,True,46.5,42.6
Minnesota,1981,True,46.5,42.6
Minnesota,1982,True,46.5,42.6
Minnesota,1983,True,46.5,42.6
Minnesota,1984,True,49.7,49.5
Minnesota,1985,True,49.7,49.5
Minnesota,1986,True,49.7,49.5
Minnesota,1987,True,49.7,49.5
Minnesota,1988,True,52.9,45.9
Minnesota,1989,True,52.9,45.9
Minnesota,1990,True,52.9,45.9
Minnesota,1991,True,52.9,45.9
Minnesota,1992,True,43.5,31.9
Minnesota,1993,True,43.5,31.9
Minnesota,1994,True,43.5,31.9
Minnesota,1995,True,43.5,31.9
Minnesota,1996,True,51.1,35.0
Minnesota,1997,True,51.1,35.0
Minnesota,1998,True,51.1,35.0
Minnesota,1999,True,51.1,35.0
Minnesota,2000,True,47.9,45.5
Minnesota,2001,True,47.9,45.5
Minnesota,2002,True,47.9,45.5
Minnesota,2003,True,47.9,45.5
Minnesota,2004,True,51.1,47.6
Minnesota,2005,True,51.1,47.6
Minnesota,2006,True,51.1,47.6
Minnesota,2007,True,51.1,47.6
Minnesota,2008,True,54.1,43.8
Minnesota,2009,True,54.1,43.8
Minnesota,2010,True,54.1,43.8
Minnesota,2011,True,54.1,43.8
Minnesota,2012,True,52.7,45.0
Minnesota,2013,True,52.7,45.0
Minnesota,2014,True,52.7,45.0
Minnesota,2015,True,52.7,45.0
Minnesota,2016,True,46.4,44.9
Minnesota,2017,True,46.4,44.9
Minnesota,2018,True,46.4,44.9
Minnesota,2019,True,46.4,44.9
Minnesota,2020,True,52.4,45.3
Minnesota,2021,True,52.4,45.3
Minnesota,2022,True,52.4,45.3
Mississippi,1976,True,49.6,47.7
Mississippi,1977,True,49.6,47.7
Mississippi,1978,True,49.6,47.7
Mississippi,1979,True,49.6,47.7
Mississippi,1980,False,48.1,49.4
Mississippi,1981,False,48.1,49.4
Mississippi,1982,False,48.1,49.4
Mississippi,1983,False,48.1,49.4
Mississippi,1984,False,37.4,61.9
Mississippi,1985,False,37.4,61.9
Mississippi,1986,False,37.4,61.9
Mississippi,1987,False,37.4,61.9
Mississippi,1988,False,39.1,59.9
Mississippi,1989,False,39.1,59.9
Mississippi,1990,False,39.1,59.9
Mississippi,1991,False,39.1,59.9
Mississippi,1992,False,40.8,49.7
Mississippi,1993,False,40.8,49.7
Mississippi,1994,False,40.8,49.7
Mississippi,1995,False,40.8,49.7
Mississippi,1996,False,44.1,49.2
Mississippi,1997,False,44.1,49.2
Mississippi,1998,False,44.1,49.2
Mississippi,1999,False,44.1,49.2
Mississippi,2000,False,40.7,57.6
Mississippi,2001,False,40.7,57.6
Mississippi,2002,False,40.7,57.6
Mississippi,2003,False,40.7,57.6
Mississippi,2004,False,39.8,59.5
Mississippi,2005,False,39.8,59.5
Mississippi,2006,False,39.8,59.5
Mississippi,2007,False,39.8,59.5
Mississippi,2008,False,43.0,56.2
Mississippi,2009,False,43.0,56.2
Mississippi,2010,False,43.0,56.2
Mississippi,2011,False,43.0,56.2
Mississippi,2012,False,43.8,55.3
Mississippi,2013,False,43.8,55.3
Mississippi,2014,False,43.8,55.3
Mississippi,2015,False,43.8,55.3
Mississippi,2016,False,40.1,57.9
Mississippi,2017,False,40.1,57.9
Mississippi,2018,False,40.1,57.9
Mississippi,2019,False,40.1,57.9
Mississippi,2020,False,41.1,57.6
Mississippi,2021,False,41.1,57.6
Mississippi,2022,False,41.1,57.6
Missouri,1976,True,51.1,47.5
Missouri,1977,True,51.1,47.5
Missouri,1978,True,51.1,47.5
Missouri,1979,True,51.1,47.5
Missouri,1980,False,44.4,51.2
Missouri,1981,False,44.4,51.2
Missouri,1982,False,44.4,51.2
Missouri,1983,False,44.4,51.2
Missouri,1984,False,40.0,60.0
Missouri,1985,False,40.0,60.0
Missouri,1986,False,40.0,60.0
Missouri,1987,False,40.0,60.0
Missouri,1988,False,47.8,51.8
Missouri,1989,False,47.8,51.8
Missouri,1990,False,47.8,51.8
Missouri,1991,False,47.8,51.8
Missouri,1992,True,44.1,33.9
Missouri,1993,True,44.1,33.9
Missouri,1994,True,44.1,33.9
Missouri,1995,True,44.1,33.9
Missouri,1996,True,47.5,41.2
Missouri,1997,True,47.5,41.2
Missouri,1998,True,47.5,41.2
Missouri,1999,True,47.5,41.2
Missouri,2000,False,47.1,50.4
Missouri,2001,False,47.1,50.4
Missouri,2002,False,47.1,50.4
Missouri,2003,False,47.1,50.4
Missouri,2004,False,46.1,53.3
Missouri,2005,False,46.1,53.3
Missouri,2006,False,46.1,53.3
Missouri,2007,False,46.1,53.3
Missouri,2008,False,49.3,49.4
Missouri,2009,False,49.3,49.4
Missouri,2010,False,49.3,49.4
Missouri,2011,False,49.3,49.4
Missouri,2012,False,44.4,53.8
Missouri,2013,False,44.4,53.8
Missouri,2014,False,44.4,53.8
Missouri,2015,False,44.4,53.8
Missouri,2016,False,38.1,56.8
Missouri,2017,False,38.1,56.8
Missouri,2018,False,38.1,56.8
Missouri,2019,False,38.1,56.8
Missouri,2020,False,41.4,56.8
Missouri,2021,False,41.4,56.8
Missouri,2022,False,41.4,56.8
Montana,1976,False,45.4,52.8
Montana,1977,False,45.4,52.8
Montana,1978,False,45.4,52.8
Montana,1979,False,45.4,52.8
Montana,1980,False,32.4,56.8
Montana,1981,False,32.4,56.8
Montana,1982,False,32.4,56.8
Montana,1983,False,32.4,56.8
Montana,1984,False,38.2,60.5
Montana,1985,False,38.2,60.5
Montana,1986,False,38.2,60.5
Montana,1987,False,38.2,60.5
Montana,1988,False,46.2,52.1
Montana,1989,False,46.2,52.1
Montana,1990,False,46.2,52.1
Montana,1991,False,46.2,52.1
Montana,1992,True,37.6,35.1
Montana,1993,True,37.6,35.1
Montana,1994,True,37.6,35.1
Montana,1995,True,37.6,35.1
Montana,1996,False,41.2,44.1
Montana,1997,False,41.2,44.1
Montana,1998,False,41.2,44.1
Montana,1999,False,41.2,44.1
Montana,2000,False,33.4,58.4
Montana,2001,False,33.4,58.4
Montana,2002,False,33.4,58.4
Montana,2003,False,33.4,58.4
Montana,2004,False,38.6,59.1
Montana,2005,False,38.6,59.1
Montana,2006,False,38.6,59.1
Montana,2007,False,38.6,59.1
Montana,2008,False,47.3,49.5
Montana,2009,False,47.3,49.5
Montana,2010,False,47.3,49.5
Montana,2011,False,47.3,49.5
Montana,2012,False,41.7,55.4
Montana,2013,False,41.7,55.4
Montana,2014,False,41.7,55.4
Montana,2015,False,41.7,55.4
Montana,2016,False,35.8,56.2
Montana,2017,False,35.8,56.2
Montana,2018,False,35.8,56.2
Montana,2019,False,35.8,56.2
Montana,2020,False,40.6,56.9
Montana,2021,False,40.6,56.9
Montana,2022,False,40.6,56.9
Nebraska,1976,False,38.5,59.2
Nebraska,1977,False,38.5,59.2
Nebraska,1978,False,38.5,59.2
Nebraska,1979,False,38.5,59.2
Nebraska,1980,False,26.0,65.5
Nebraska,1981,False,26.0,65.5
Nebraska,1982,False,26.0,65.5
Nebraska,1983,False,26.0,65.5
Nebraska,1984,False,28.8,70.6
Nebraska,1985,False,28.8,70.6
Nebraska,1986,False,28.8,70.6
Nebraska,1987,False,28.8,70.6
Nebraska,1988,False,39.2,60.2
Nebraska,1989,False,39.2,60.2
Nebraska,1990,False,39.2,60.2
Nebraska,1991,False,39.2,60.2
Nebraska,1992,False,29.4,46.6
Nebraska,1993,False,29.4,46.6
Nebraska,1994,False,29.4,46.6
Nebraska,1995,False,29.4,46.6
Nebraska,1996,False,35.0,53.7
Nebraska,1997,False,35.0,53.7
Nebraska,1998,False,35.0,53.7
Nebraska,1999,False,35.0,53.7
Nebraska,2000,False,33.3,62.4
Nebraska,2001,False,33.3,62.4
Nebraska,2002,False,33.3,62.4
Nebraska,2003,False,33.3,62.4
Nebraska,2004,False,32.7,65.9
Nebraska,2005,False,32.7,65.9
Nebraska,2006,False,32.7,65.9
Nebraska,2007,False,32.7,65.9
Nebraska,2008,False,41.6,56.5
Nebraska,2009,False,41.6,56.5
Nebraska,2010,False,41.6,56.5
Nebraska,2011,False,41.6,56.5
Nebraska,2012,False,38.0,59.8
Nebraska,2013,False,38.0,59.8
Nebraska,2014,False,38.0,59.8
Nebraska,2015,False,38.0,59.8
Nebraska,2016,False,33.7,58.8
Nebraska,2017,False,33.7,58.8
Nebraska,2018,False,33.7,58.8
Nebraska,2019,False,33.7,58.8
Nebraska,2020,False,39.2,58.2
Nebraska,2021,False,39.2,58.2
Nebraska,2022,False,39.2,58.2
Nevada,1976,False,45.8,50.2
Nevada,1977,False,45.8,50.2
Nevada,1978,False,45.8,50.2
Nevada,1979,False,45.8,50.2
Nevada,1980,False,26.9,62.5
Nevada,1981,False,26.9,62.5
Nevada,1982,False,26.9,62.5
Nevada,1983,False,26.9,62.5
Nevada,1984,False,32.0,65.9
Nevada,1985,False,32.0,65.9
Nevada,1986,False,32.0,65.9
Nevada,1987,False,32.0,65.9
Nevada,1988,False,37.9,58.9
Nevada,1989,False,37.9,58.9
Nevada,1990,False,37.9,58.9
Nevada,1991,False,37.9,58.9
Nevada,1992,True,37.4,34.7
Nevada,1993,True,37.4,34.7
Nevada,1994,True,37.4,34.7
Nevada,1995,True,37.4,34.7
Nevada,1996,True,43.9,42.9
Nevada,1997,True,43.9,42.9
Nevada,1998,True,43.9,42.9
Nevada,1999,True,43.9,42.9
Nevada,2000,False,46.0,49.5
Nevada,2001,False,46.0,49.5
Nevada,2002,False,46.0,49.5
Nevada,2003,False,46.0,49.5
Nevada,2004,False,47.9,50.5
Nevada,2005,False,47.9,50.5
Nevada,2006,False,47.9,50.5
Nevada,2007,False,47.9,50.5
Nevada,2008,True,55.2,42.7
Nevada,2009,True,55.2,42.7
Nevada,2010,True,55.2,42.7
Nevada,2011,True,55.2,42.7
Nevada,2012,True,52.4,45.7
Nevada,2013,True,52.4,45.7
Nevada,2014,True,52.4,45.7
Nevada,2015,True,52.4,45.7
Nevada,2016,True,47.9,45.5
Nevada,2017,True,47.9,45.5
Nevada,2018,True,47.9,45.5
Nevada,2019,True,47.9,45.5
Nevada,2020,True,50.1,47.7
Nevada,2021,True,50.1,47.7
Nevada,2022,True,50.1,47.7
New Hampshire,1976,False,43.5,54.8
New Hampshire,1977,False,43.5,54.8
New Hampshire,1978,False,43.5,54.8
New Hampshire,1979,False,43.5,54.8
New Hampshire,1980,False,28.4,57.7
New Hampshire,1981,False,28.4,57.7
New Hampshire,1982,False,28.4,57.7
New Hampshire,1983,False,28.4,57.7
New Hampshire,1984,False,30.9,68.6
New Hampshire,1985,False,30.9,68.6
New Hampshire,1986,False,30.9,68.6
New Hampshire,1987,False,30.9,68.6
New Hampshire,1988,False,36.3,62.4
New Hampshire,1989,False,36.3,62.4
New Hampshire,1990,False,36.3,62.4
New Hampshire,1991,False,36.3,62.4
New Hampshire,1992,True,38.9,37.6
New Hampshire,1993,True,38.9,37.6
New Hampshire,1994,True,38.9,37.6
New Hampshire,1995,True,38.9,37.6
New Hampshire,1996,True,49.3,39.4
New Hampshire,1997,True,49.3,39.4
New Hampshire,1998,True,49.3,39.4
New Hampshire,1999,True,49.3,39.4
New Hampshire,2000,False,46.8,48.1
New Hampshire,2001,False,46.8,48.1
New Hampshire,2002,False,46.8,48.1
New Hampshire,2003,False,46.8,48.1
New Hampshire,2004,True,50.2,48.9
New Hampshire,2005,True,50.2,48.9
New Hampshire,2006,True,50.2,48.9
New Hampshire,2007,True,50.2,48.9
New Hampshire,2008,True,54.1,44.5
New Hampshire,2009,True,54.1,44.5
New Hampshire,2010,True,54.1,44.5
New Hampshire,2011,True,54.1,44.5
New Hampshire,2012,True,52.0,46.4
New Hampshire,2013,True,52.0,46.4
New Hampshire,2014,True,52.0,46.4
New Hampshire,2015,True,52.0,46.4
New Hampshire,2016,True,46.8,46.5
New Hampshire,2017,True,46.8,46.5
New Hampshire,2018,True,46.8,46.5
New Hampshire,2019,True,46.8,46.5
New Hampshire,2020,True,52.7,45.4
New Hampshire,2021,True,52.7,45.4
New Hampshire,2022,True,52.7,45.4
New Jersey,1976,False,47.9,50.1
New Jersey,1977,False,47.9,50.1
New Jersey,1978,False,47.9,50.1
New Jersey,1979,False,47.9,50.1
New Jersey,1980,False,38.6,52.0
New Jersey,1981,False,38.6,52.0
New Jersey,1982,False,38.6,52.0
New Jersey,1983,False,38.6,52.0
New Jersey,1984,False,39.2,60.1
New Jersey,1985,False,39.2,60.1
New Jersey,1986,False,39.2,60.1
New Jersey,1987,False,39.2,60.1
New Jersey,1988,False,42.6,56.2
New Jersey,1989,False,42.6,56.2
New Jersey,1990,False,42.6,56.2
New Jersey,1991,False,42.6,56.2
New Jersey,1992,True,43.0,40.6
New Jersey,1993,True,43.0,40.6
New Jersey,1994,True,43.0,40.6
New Jersey,1995,True,43.0,40.6
New Jersey,1996,True,53.7,35.9
New Jersey,1997,True,53.7,35.9
New Jersey,1998,True,53.7,35.9
New Jersey,1999,True,53.7,35.9
New Jersey,2000,True,56.1,40.3
New Jersey,2001,True,56.1,40.3
New Jersey,2002,True,56.1,40.3
New Jersey,2003,True,56.1,40.3
New Jersey,2004,True,52.9,46.2
New Jersey,2005,True,52.9,46.2
New Jersey,2006,True,52.9,46.2
New Jersey,2007,True,52.9,46.2
New Jersey,2008,True,57.3,41.7
New Jersey,2009,True,57.3,41.7
New Jersey,2010,True,57.3,41.7
New Jersey,2011,True,57.3,41.7
New Jersey,2012,True,58.4,40.6
New Jersey,2013,True,58.4,40.6
New Jersey,2014,True,58.4,40.6
New Jersey,2015,True,58.4,40.6
New Jersey,2016,True,55.5,41.4
New Jersey,2017,True,55.5,41.4
New Jersey,2018,True,55.5,41.4
New Jersey,2019,True,55.5,41.4
New Jersey,2020,True,57.3,41.4
New Jersey,2021,True,57.3,41.4
New Jersey,2022,True,57.3,41.4
New Mexico,1976,False,48.3,50.8
New Mexico,1977,False,48.3,50.8
New Mexico,1978,False,48.3,50.8
New Mexico,1979,False,48.3,50.8
New Mexico,1980,False,36.8,55.0
New Mexico,1981,False,36.8,55.0
New Mexico,1982,False,36.8,55.0
New Mexico,1983,False,36.8,55.0
New Mexico,1984,False,39.2,59.7
New Mexico,1985,False,39.2,59.7
New Mexico,1986,False,39.2,59.7
New Mexico,1987,False,39.2,59.7
New Mexico,1988,False,46.9,51.9
New Mexico,1989,False,46.9,51.9
New Mexico,1990,False,46.9,51.9
New Mexico,1991,False,46.9,51.9
New Mexico,1992,True,45.9,37.3
New Mexico,1993,True,45.9,37.3
New Mexico,1994,True,45.9,37.3
New Mexico,1995,True,45.9,37.3
New Mexico,1996,True,49.2,41.9
New Mexico,1997,True,49.2,41.9
New Mexico,1998,True,49.2,41.9
New Mexico,1999,True,49.2,41.9
New Mexico,2000,False,47.9,47.9
New Mexico,2001,False,47.9,47.9
New Mexico,2002,False,47.9,47.9
New Mexico,2003,False,47.9,47.9
New Mexico,2004,False,49.1,49.8
New Mexico,2005,False,49.1,49.8
New Mexico,2006,False,49.1,49.8
New Mexico,2007,False,49.1,49.8
New Mexico,2008,True,56.9,41.8
New Mexico,2009,True,56.9,41.8
New Mexico,2010,True,56.9,41.8
New Mexico,2011,True,56.9,41.8
New Mexico,2012,True,53.0,42.8
New Mexico,2013,True,53.0,42.8
New Mexico,2014,True,53.0,42.8
New Mexico,2015,True,53.0,42.8
New Mexico,2016,True,48.3,40.0
New Mexico,2017,True,48.3,40.0
New Mexico,2018,True,48.3,40.0
New Mexico,2019,True,48.3,40.0
New Mexico,2020,True,54.3,43.5
New Mexico,2021,True,54.3,43.5
New Mexico,2022,True,54.3,43.5
New York,1976,True,52.0,47.5
New York,1977,True,52.0,47.5
New York,1978,True,52.0,47.5
New York,1979,True,52.0,47.5
New York,1980,False,44.0,46.7
New York,1981,False,44.0,46.7
New York,1982,False,44.0,46.7
New York,1983,False,44.0,46.7
New York,1984,False,45.8,53.8
New York,1985,False,45.8,53.8
New York,1986,False,45.8,53.8
New York,1987,False,45.8,53.8
New York,1988,True,51.6,47.5
New York,1989,True,51.6,47.5
New York,1990,True,51.6,47.5
New York,1991,True,51.6,47.5
New York,1992,True,49.7,33.9
New York,1993,True,49.7,33.9
New York,1994,True,49.7,33.9
New York,1995,True,49.7,33.9
New York,1996,True,59.5,30.6
New York,1997,True,59.5,30.6
New York,1998,True,59.5,30.6
New York,1999,True,59.5,30.6
New York,2000,True,60.2,35.2
New York,2001,True,60.2,35.2
New York,2002,True,60.2,35.2
New York,2003,True,60.2,35.2
New York,2004,True,58.4,40.1
New York,2005,True,58.4,40.1
New York,2006,True,58.4,40.1
New York,2007,True,58.4,40.1
New York,2008,True,62.9,36.0
New York,2009,True,62.9,36.0
New York,2010,True,62.9,36.0
New York,2011,True,62.9,36.0
New York,2012,True,63.4,35.2
New York,2013,True,63.4,35.2
New York,2014,True,63.4,35.2
New York,2015,True,63.4,35.2
New York,2016,True,59.0,36.5
New York,2017,True,59.0,36.5
New York,2018,True,59.0,36.5
New York,2019,True,59.0,36.5
New York,2020,True,60.9,37.8
New York,2021,True,60.9,37.8
New York,2022,True,60.9,37.8
North Carolina,1976,True,55.3,44.2
North Carolina,1977,True,55.3,44.2
North Carolina,1978,True,55.3,44.2
North Carolina,1979,True,55.3,44.2
North Carolina,1980,False,47.2,49.3
North Carolina,1981,False,47.2,49.3
North Carolina,1982,False,47.2,49.3
North Carolina,1983,False,47.2,49.3
North Carolina,1984,False,37.9,61.9
North Carolina,1985,False,37.9,61.9
North Carolina,1986,False,37.9,61.9
North Carolina,1987,False,37.9,61.9
North Carolina,1988,False,41.7,58.0
North Carolina,1989,False,41.7,58.0
North Carolina,1990,False,41.7,58.0
North Carolina,1991,False,41.7,58.0
North Carolina,1992,False,42.7,43.4
North Carolina,1993,False,42.7,43.4
North Carolina,1994,False,42.7,43.4
North Carolina,1995,False,42.7,43.4
North Carolina,1996,False,44.0,48.7
North Carolina,1997,False,44.0,48.7
North Carolina,1998,False,44.0,48.7
North Carolina,1999,False,44.0,48.7
North Carolina,2000,False,43.2,56.0
North Carolina,2001,False,43.2,56.0
North Carolina,2002,False,43.2,56.0
North Carolina,2003,False,43.2,56.0
North Carolina,2004,False,43.6,56.0
North Carolina,2005,False,43.6,56.0
North Carolina,2006,False,43.6,56.0
North Carolina,2007,False,43.6,56.0
North Carolina,2008,True,49.7,49.4
North Carolina,2009,True,49.7,49.4
North Carolina,2010,True,49.7,49.4
North Carolina,2011,True,49.7,49.4
North Carolina,2012,False,48.4,50.4
North Carolina,2013,False,48.4,50.4
North Carolina,2014,False,48.4,50.4
North Carolina,2015,False,48.4,50.4
North Carolina,2016,False,46.2,49.8
North Carolina,2017,False,46.2,49.8
North Carolina,2018,False,46.2,49.8
North Carolina,2019,False,46.2,49.8
North Carolina,2020,False,48.6,49.9
North Carolina,2021,False,48.6,49.9
North Carolina,2022,False,48.6,49.9
North Dakota,1976,False,45.8,51.7
North Dakota,1977,False,45.8,51.7
North Dakota,1978,False,45.8,51.7
North Dakota,1979,False,45.8,51.7
North Dakota,1980,False,26.3,64.2
North Dakota,1981,False,26.3,64.2
North Dakota,1982,False,26.3,64.2
North Dakota,1983,False,26.3,64.2
North Dakota,1984,False,33.8,64.8
North Dakota,1985,False,33.8,64.8
North Dakota,1986,False,33.8,64.8
North Dakota,1987,False,33.8,64.8
North Dakota,1988,False,43.0,56.0
North Dakota,1989,False,43.0,56.0
North Dakota,1990,False,43.0,56.0
North Dakota,1991,False,43.0,56.0
North Dakota,1992,False,32.2,44.2
North Dakota,1993,False,32.2,44.2
North Dakota,1994,False,32.2,44.2
North Dakota,1995,False,32.2,44.2
North Dakota,1996,False,40.1,46.9
North Dakota,1997,False,40.1,46.9
North Dakota,1998,False,40.1,46.9
North Dakota,1999,False,40.1,46.9
North Dakota,2000,False,33.1,60.7
